nD - 10D,Points:,20,Time:,8.580572605133057
nD - 10D,Points:,20,Time:,9.33860969543457
nD - 10D,Points:,20,Time:,8.114493131637573
nD - 10D,Points:,20,Time:,8.35965347290039
nD - 10D,Points:,20,Time:,8.313814401626587
nD - 10D,Points:,21,Time:,18.02287983894348
nD - 10D,Points:,21,Time:,17.92980456352234
nD - 10D,Points:,21,Time:,17.674044847488403
nD - 10D,Points:,21,Time:,17.56576132774353
nD - 10D,Points:,21,Time:,17.481517553329468
nD - 10D,Points:,22,Time:,36.01072859764099
nD - 10D,Points:,22,Time:,36.42449736595154
nD - 10D,Points:,22,Time:,37.90071964263916
nD - 10D,Points:,22,Time:,35.95391845703125
nD - 10D,Points:,22,Time:,37.21055841445923
nD - 10D,Points:,23,Time:,71.76839828491211
nD - 10D,Points:,23,Time:,71.5018584728241
nD - 10D,Points:,23,Time:,69.96765351295471
nD - 10D,Points:,23,Time:,60.61497783660889
nD - 10D,Points:,23,Time:,65.29234743118286
nD - 10D,Points:,24,Time:,132.26486229896545
nD - 10D,Points:,24,Time:,132.22387742996216
nD - 10D,Points:,24,Time:,132.78338766098022
nD - 10D,Points:,24,Time:,132.3076672554016
nD - 10D,Points:,24,Time:,132.4670193195343
nD - 10D,Points:,25,Time:,239.0568482875824
nD - 10D,Points:,25,Time:,238.1464364528656
nD - 10D,Points:,25,Time:,242.34143114089966
nD - 10D,Points:,25,Time:,243.99300813674927
nD - 10D,Points:,25,Time:,243.4643166065216
nD - 10D,Points:,26,Time:,433.0974488258362
nD - 10D,Points:,26,Time:,430.1611256599426
nD - 10D,Points:,26,Time:,421.57980012893677
nD - 10D,Points:,26,Time:,425.3550543785095
nD - 10D,Points:,26,Time:,419.56972789764404
nD - 10D,Points:,27,Time:,1358.5350444316864
